Earnings_Date,Ticker,pred,trade_signal,actual_ret,net_cumret
2015-01-27,AAPL,0.015552693775444491,1,0.07002851541491294,0.07002851541491294
2015-04-27,AAPL,0.012707093505064123,1,-0.01852523447050712,-0.01852523447050712
2015-07-21,AAPL,-0.011152959804996145,0,-0.03990696392704006,0
2015-10-27,AAPL,0.042622008045085695,1,0.02936505045746584,0.02936505045746584
2016-01-26,AAPL,8.650239546309486e-4,1,-0.0548435173402434,-0.0548435173402434
2016-04-26,AAPL,0.008861789878403133,1,-0.0642270455753513,-0.0642270455753513
2016-07-26,AAPL,0.02805105108871138,1,0.06616187104586356,0.06616187104586356
2016-10-25,AAPL,0.005302432193201557,1,-0.02075434037643986,-0.02075434037643986
2017-01-31,AAPL,0.013482740758313997,1,0.06068244232463327,0.06068244232463327
2017-05-02,AAPL,-0.009383477912126422,0,-0.00177927451393167,0
2017-08-01,AAPL,0.034650667149309644,1,0.04675775757692401,0.04675775757692401
2017-11-02,AAPL,0.03943088215700867,1,0.02301673256629577,0.02301673256629577
2018-02-01,AAPL,0.006710703687440699,1,-0.02218172943459517,-0.02218172943459517
2018-05-01,AAPL,-0.015061313707283627,0,0.05138082622560712,0
2018-07-31,AAPL,0.02254006253442107,1,0.05995037419777882,0.05995037419777882
2018-11-01,AAPL,-0.0020808347822633103,0,-0.06001370943937145,0
2019-01-29,AAPL,-0.005007593567520345,0,0.05278488148003002,0
2019-04-30,AAPL,0.022329113978996406,1,0.05658763099715002,0.05658763099715002
2019-07-30,AAPL,0.004773239686461651,1,0.03128997836747148,0.03128997836747148
2019-10-30,AAPL,0.03409489016872069,1,0.0256327850476079,0.0256327850476079
2020-01-28,AAPL,0.021233066673778188,1,0.02179912032075925,0.02179912032075925
2020-04-30,AAPL,-4.4975813556077086e-4,0,0.01195966056907548,0
2020-07-30,AAPL,0.0013440398002839736,1,0.09701816874514656,0.09701816874514656
2020-10-29,AAPL,-8.841935717487495e-4,0,-0.04388855587415097,0
2021-01-27,AAPL,-0.005731502655778811,0,-0.04474574053575374,0
2021-04-28,AAPL,0.009564301885147728,1,-0.00751163843473612,-0.00751163843473612
2021-07-27,AAPL,0.010980698216977685,1,-0.01200957931622814,-0.01200957931622814
2021-10-28,AAPL,0.018292671722086807,1,-0.02010516802759964,-0.02010516802759964
2022-01-27,AAPL,0.0055636767013937626,1,0.04543003456672268,0.04543003456672268
2022-04-28,AAPL,0.0260521249007123,1,-3.203480338742695e-4,-3.203480338742695e-4
2022-07-28,AAPL,0.011872235494289748,1,0.01858518695304445,0.01858518695304445
2022-10-27,AAPL,0.019034940093580997,1,0.05092615043979288,0.05092615043979288
2023-02-02,AAPL,0.03913366978813189,1,0.03475454081525419,0.03475454081525419
2023-05-04,AAPL,0.015738090848163095,1,0.02845215034822402,0.02845215034822402
2023-08-03,AAPL,0.02519243769864112,1,-0.04271999910079694,-0.04271999910079694
2023-11-02,AAPL,0.005948199479868644,1,-0.01457500629762264,-0.01457500629762264
2024-02-01,AAPL,0.027351729284669335,1,-0.01608955384335508,-0.01608955384335508
2024-05-02,AAPL,0.016108029160515014,1,0.0472594630513139,0.0472594630513139
2024-08-01,AAPL,0.020294547901127245,1,0.02525126287170764,0.02525126287170764
2024-10-31,AAPL,0.02900080112449421,1,-0.01737215500314792,-0.01737215500314792
2025-01-30,AAPL,-0.02100998756007884,0,-0.001645305746506,0
2025-05-01,AAPL,-0.0035671519893149565,0,-0.05208828772901941,0
2025-07-31,AAPL,0.03077512521587141,1,-0.00901153544164556,-0.00901153544164556
2025-10-30,AAPL,NA,0,-0.00641301844728958,0
2015-01-29,GOOGL,0.02586305682161755,1,0.06037818953309393,0.06037818953309393
2015-04-23,GOOGL,-0.004435669200647398,0,0.02680769795230776,0
2015-07-16,GOOGL,0.0077906038813118465,1,0.16147819767842164,0.16147819767842164
2015-10-22,GOOGL,0.0176564163730804,1,0.04503751577914516,0.04503751577914516
2016-02-01,GOOGL,0.0031708705224848103,1,0.03189890567890995,0.03189890567890995
2016-04-21,GOOGL,0.01744043972075385,1,-0.05418883554760601,-0.05418883554760601
2016-07-28,GOOGL,0.010471745376233263,1,0.03166534465682313,0.03166534465682313
2016-10-27,GOOGL,0.022457232860231276,1,0.00581220711008867,0.00581220711008867
2017-01-26,GOOGL,0.0018690126486110845,1,-0.01307775064343574,-0.01307775064343574
2017-04-27,GOOGL,0.011480464671627711,1,0.03902171922355934,0.03902171922355934
2017-07-24,GOOGL,0.02211714012089979,1,-0.03225273773542336,-0.03225273773542336
2017-10-26,GOOGL,0.021393477614198644,1,0.03454247350496552,0.03454247350496552
2018-02-01,GOOGL,-0.11238857721784938,0,-0.03159314244580025,0
2018-04-23,GOOGL,0.04831780681560174,1,-0.0342721710034598,-0.0342721710034598
2018-07-23,GOOGL,0.03535521737952108,1,0.03415390349484615,0.03415390349484615
2018-10-25,GOOGL,0.04397234510111709,1,-6.504570789051013e-4,-6.504570789051013e-4
2019-02-04,GOOGL,0.008888863263606495,1,0.00444684130398953,0.00444684130398953
2019-04-29,GOOGL,0.008107626876432001,1,-0.0759706072314843,-0.0759706072314843
2019-07-25,GOOGL,0.03674204339005517,1,0.08881447450480984,0.08881447450480984
2019-10-28,GOOGL,-0.006462421279043097,0,-0.02113838111768073,0
2020-02-03,GOOGL,0.02719587097995958,1,-0.0400647370503726,-0.0400647370503726
2020-04-28,GOOGL,-8.310942944167634e-4,0,0.06232650630192049,0
2020-07-30,GOOGL,0.0200088456859392,1,-0.04044573957977269,-0.04044573957977269
2020-10-29,GOOGL,0.06784011457737012,1,0.05017350411584997,0.05017350411584997
2021-02-02,GOOGL,-0.011379360555340109,0,0.07181634578381346,0
2021-04-27,GOOGL,0.030745405400864474,1,0.03055323451298286,0.03055323451298286
2021-07-27,GOOGL,0.00245893990473571,1,0.03198316501133658,0.03198316501133658
2021-10-26,GOOGL,0.016661688088842743,1,0.05464656911840304,0.05464656911840304
2022-02-01,GOOGL,0.013512671974906599,1,0.06581506813903348,0.06581506813903348
2022-04-26,GOOGL,0.0022565577066109093,1,-0.03880687622208,-0.03880687622208
2022-07-26,GOOGL,0.043382685950293015,1,0.05040061804240925,0.05040061804240925
2022-10-25,GOOGL,0.015384416857574983,1,-0.08401737571807791,-0.08401737571807791
2023-02-02,GOOGL,0.031177927241915156,1,-0.01711896749775621,-0.01711896749775621
2023-04-25,GOOGL,-0.002492125443214115,0,0.00249311741371039,0
2023-07-25,GOOGL,2.315922510826438e-5,1,0.05792487233356014,0.05792487233356014
2023-10-24,GOOGL,0.005110750020284124,1,-0.08075417432416088,-0.08075417432416088
2024-01-30,GOOGL,0.02202711003241472,1,-0.05889762064441362,-0.05889762064441362
2024-04-25,GOOGL,-0.010778691883800614,0,0.09203444916066704,0
2024-07-23,GOOGL,0.004245374787791455,1,-0.02723863566172023,-0.02723863566172023
2024-10-29,GOOGL,-0.015769267825961178,0,0.03147094122034666,0
2025-02-04,GOOGL,0.022775614575274893,1,-0.07683235545304068,-0.07683235545304068
2025-04-24,GOOGL,-0.10622208749699978,0,0.00945274168066201,0
2025-07-23,GOOGL,1.9792290424057107e-4,1,0.0094999390897954,0.0094999390897954
2025-10-29,GOOGL,NA,0,0.03507144928179417,0
2015-02-11,NVDA,0.027763171972444493,1,0.06195570063936696,0.06195570063936696
2015-05-07,NVDA,NA,0,-0.08726854329203859,0
2015-08-06,NVDA,0.12324048942781539,1,0.12659140285557144,0.12659140285557144
2015-11-05,NVDA,0.08055899936917735,1,0.1389262790385678,0.1389262790385678
2016-02-17,NVDA,0.0018667851273481593,1,0.0907104176993698,0.0907104176993698
2016-05-13,NVDA,0.04418224262940081,1,0.01972972474013757,0.01972972474013757
2016-08-11,NVDA,0.0432570602400676,1,0.05674257519092163,0.05674257519092163
2016-11-10,NVDA,0.09744676444694313,1,0.2994647430101379,0.2994647430101379
2017-02-09,NVDA,0.028909252198714788,1,-0.02728132374756042,-0.02728132374756042
2017-05-09,NVDA,0.02276406864153879,1,0.1771286041312694,0.1771286041312694
2017-08-10,NVDA,0.04630875419540251,1,-0.05457168519696064,-0.05457168519696064
2017-11-09,NVDA,0.07301636191369627,1,0.05359594100903375,0.05359594100903375
2018-02-08,NVDA,0.0370797363668562,1,0.05199993636929557,0.05199993636929557
2018-05-10,NVDA,0.03875515104120803,1,-0.02323536906172739,-0.02323536906172739
2018-08-16,NVDA,0.014181394008063269,1,-0.05234441586624893,-0.05234441586624893
2018-11-15,NVDA,-0.01763735428102867,0,-0.18978182311168443,0
2019-02-14,NVDA,-0.002303242034336419,0,0.00730544158266387,0
2019-05-16,NVDA,0.046608519514650275,1,-0.01701039928476456,-0.01701039928476456
2019-08-15,NVDA,0.030702574518326253,1,0.05810219286427198,0.05810219286427198
2019-11-14,NVDA,0.04045341691467859,1,-0.03438872347250243,-0.03438872347250243
2020-02-13,NVDA,0.008607118769233327,1,0.06836125401954529,0.06836125401954529
2020-05-21,NVDA,0.01830824703448335,1,0.02624963129201752,0.02624963129201752
2020-08-19,NVDA,0.021480551167014594,1,-0.00295273015933505,-0.00295273015933505
2020-11-18,NVDA,0.0389790118993945,1,-0.00309013689633496,-0.00309013689633496
2021-02-24,NVDA,0.04073611503537662,1,-0.05769914953997102,-0.05769914953997102
2021-05-26,NVDA,0.024655879069122234,1,-0.01466840352215969,-0.01466840352215969
2021-08-18,NVDA,0.06126631574347532,1,0.03855427729319505,0.03855427729319505
2021-11-17,NVDA,0.03345549594578259,1,0.07911417524074893,0.07911417524074893
2022-02-16,NVDA,-0.039720534060213405,0,-0.05441824962144226,0
2022-05-25,NVDA,0.05764618657744131,1,0.03172170216963588,0.03172170216963588
2022-08-24,NVDA,0.02212557051398762,1,0.02603151646791546,0.02603151646791546
2022-11-16,NVDA,-0.03246453851987107,0,-0.01155561194323884,0
2023-02-22,NVDA,0.07542681197388355,1,0.13488428810493924,0.13488428810493924
2023-05-24,NVDA,0.07761062373052773,1,0.23493885874982176,0.23493885874982176
2023-08-23,NVDA,0.06024419213837555,1,0.01445539131270445,0.01445539131270445
2023-11-21,NVDA,0.02075891181477195,1,-0.02864865275109862,-0.02864865275109862
2024-02-21,NVDA,0.08823672049646322,1,0.14288601788726485,0.14288601788726485
2024-05-22,NVDA,0.039895498190850566,1,0.10057726883452676,0.10057726883452676
2024-08-28,NVDA,-0.011703462738168094,0,-0.06380908646751693,0
2024-11-20,NVDA,-0.017754017923412732,0,6.092545466569559e-6,0
2025-02-26,NVDA,0.07420660820179399,1,-0.06891608197052335,-0.06891608197052335
2025-05-28,NVDA,0.009515411788580005,1,0.0284790248364064,0.0284790248364064
2025-08-27,NVDA,0.01755885728364337,1,-0.01103123603276345,-0.01103123603276345
